"rank","word","count","wordle_answer"
"9531","wrung","121159","True"
"9532","fagen","121133","False"
"9533","nscaa","121115","False"
"9534","nroff","121082","False"
"9535","macey","121067","False"
"9536","ilecs","121001","False"
"9537","borja","120989","False"
"9538","manse","120966","False"
"9539","carma","120948","False"
"9540","wests","120920","False"
"9541","asner","120892","False"
"9542","augur","120764","True"
"9543","yancy","120744","False"
"9544","micki","120738","False"
"9545","hosen","120694","False"
"9546","coleg","120670","False"
"9547","motes","120668","False"
"9548","idyll","120651","True"
"9549","regle","120613","False"
"9550","rabun","120605","False"
"9551","ctags","120561","False"
"9552","dspam","120556","False"
"9553","birks","120549","False"
"9554","agata","120510","False"
"9555","pwlib","120496","False"
"9556","parce","120490","False"
"9557","frits","120455","False"
"9558","petre","120445","False"
"9559","imeem","120425","False"
"9560","erage","120378","False"
"9561","paytv","120359","False"
"9562","riled","120346","False"
"9563","zanax","120344","False"
"9564","sueur","120290","False"
"9565","encap","120267","False"
"9566","aycan","120226","False"
"9567","resco","120210","False"
"9568","scons","120178","False"
"9569","sobol","120149","False"
"9570","pacey","120148","False"
"9571","utama","120146","False"
"9572","vsync","120093","False"
"9573","kyrie","120056","False"
"9574","tukey","120027","False"
"9575","hanke","120009","False"
"9576","reihe","119997","False"
"9577","vnode","119988","False"
"9578","sabor","119963","False"
"9579","mahar","119954","False"
"9580","archy","119929","False"
"9581","binky","119885","False"
"9582","veers","119882","False"
"9583","robbe","119874","False"
"9584","ushio","119856","False"
"9585","dapat","119844","False"
"9586","beget","119815","True"
"9587","ciclo","119814","False"
"9588","jolee","119803","False"
"9589","versi","119791","False"
"9590","yuval","119787","False"
"9591","smime","119786","False"
"9592","gijoe","119782","False"
"9593","dehai","119747","False"
"9594","diwan","119704","False"
"9595","thies","119654","False"
"9596","eowyn","119623","False"
"9597","croke","119564","False"
"9598","naoki","119563","False"
"9599","doerr","119557","False"
"9600","berke","119553","False"
"9601","rodan","119519","False"
"9602","cruze","119514","False"
"9603","mathe","119476","False"
"9604","inure","119454","False"
"9605","nnual","119389","False"
"9606","itweb","119381","False"
"9607","oscon","119373","False"
"9608","maisy","119319","False"
"9609","dryad","119314","False"
"9610","cobit","119302","False"
"9611","linke","119292","False"
"9612","aterm","119289","False"
"9613","bayle","119261","False"
"9614","biron","119178","False"
"9615","wishy","119147","False"
"9616","termi","119078","False"
"9617","ossig","119071","False"
"9618","viedo","119071","False"
"9619","alber","119063","False"
"9620","briel","119048","False"
"9621","staal","119032","False"
"9622","jrotc","118998","False"
"9623","fgetc","118989","False"
"9624","ponta","118973","False"
"9625","nigms","118955","False"
"9626","lider","118929","False"
"9627","convo","118920","False"
"9628","beare","118875","False"
"9629","tence","118874","False"
"9630","pense","118848","False"
"9631","aquat","118840","False"
"9632","chafe","118832","True"
"9633","mangt","118818","False"
"9634","tapis","118812","False"
"9635","deary","118782","False"
"9636","ilias","118778","False"
"9637","kohls","118773","False"
"9638","nobly","118764","True"
"9639","etana","118739","False"
"9640","orage","118734","False"
"9641","dever","118724","False"
"9642","apoyo","118715","False"
"9643","bunko","118710","False"
"9644","hause","118666","False"
"9645","nrcan","118644","False"
"9646","marfa","118641","False"
"9647","carmi","118622","False"
"9648","lauro","118603","False"
"9649","fixit","118592","False"
"9650","cauda","118554","False"
"9651","damir","118541","False"
"9652","hayao","118538","False"
"9653","gehen","118491","False"
"9654","subse","118468","False"
"9655","bklyn","118452","False"
"9656","hyves","118444","False"
"9657","picmg","118443","False"
"9658","loras","118439","False"
"9659","nadja","118433","False"
"9660","rajya","118420","False"
"9661","heche","118416","False"
"9662","abcam","118381","False"
"9663","pping","118345","False"
"9664","seann","118311","False"
"9665","goong","118301","False"
"9666","abajo","118289","False"
"9667","lansa","118283","False"
"9668","tozer","118280","False"
"9669","gover","118278","False"
"9670","nobby","118253","False"
"9671","byram","118216","False"
"9672","boole","118214","False"
"9673","disch","118191","False"
"9674","bldgs","118143","False"
"9675","obert","118135","False"
"9676","deepa","118105","False"
"9677","sigil","118090","False"
"9678","oogle","118065","False"
"9679","luogo","118039","False"
"9680","balko","118036","False"
"9681","bulla","118031","False"
"9682","cruft","118000","False"
"9683","seins","117964","False"
"9684","harpe","117937","False"
"9685","quita","117864","False"
"9686","ramin","117848","False"
"9687","holga","117846","False"
"9688","shoah","117835","False"
"9689","stroh","117834","False"
"9690","miley","117813","False"
"9691","qando","117808","False"
"9692","arnot","117786","False"
"9693","mtext","117718","False"
"9694","csaba","117666","False"
"9695","owego","117611","False"
"9696","vedio","117606","False"
"9697","serfs","117599","False"
"9698","vives","117594","False"
"9699","jammy","117557","False"
"9700","stupa","117550","False"
"9701","nguoi","117501","False"
"9702","klemm","117490","False"
"9703","raich","117483","False"
"9704","hacky","117422","False"
"9705","tsung","117420","False"
"9706","palio","117412","False"
"9707","temes","117408","False"
"9708","zitat","117402","False"
"9709","foran","117394","False"
"9710","amrit","117386","False"
"9711","honig","117381","False"
"9712","petok","117294","False"
"9713","gomel","117276","False"
"9714","rodos","117256","False"
"9715","seein","117239","False"
"9716","giese","117235","False"
"9717","didax","117232","False"
"9718","sifry","117187","False"
"9719","psotd","117162","False"
"9720","nuala","117135","False"
"9721","fugly","117114","False"
"9722","kword","117092","False"
"9723","vimeo","117073","False"
"9724","ciwmb","117070","False"
"9725","karam","117032","False"
"9726","zabel","117015","False"
"9727","kaori","117001","False"
"9728","manco","116953","False"
"9729","elihu","116940","False"
"9730","adare","116893","False"
"9731","jaqui","116854","False"
"9732","ycbcr","116800","False"
"9733","bonzo","116787","False"
"9734","feign","116753","True"
"9735","mealy","116752","True"
"9736","kidco","116739","False"
"9737","ranga","116731","False"
"9738","boule","116726","True"
"9739","appid","116725","False"
"9740","zilch","116722","False"
"9741","goins","116710","False"
"9742","pupae","116657","False"
"9743","erato","116636","False"
"9744","ebaum","116620","False"
"9745","varig","116604","False"
"9746","besse","116596","False"
"9747","krome","116572","False"
"9748","corin","116509","False"
"9749","radke","116457","False"
"9750","corne","116450","False"
"9751","isold","116443","False"
"9752","gamme","116430","False"
"9753","vidor","116402","False"
"9754","slone","116356","False"
"9755","upham","116344","False"
"9756","stith","116329","False"
"9757","morbi","116308","False"
"9758","emwin","116307","False"
"9759","hotty","116296","False"
"9760","shuck","116293","True"
"9761","jamis","116264","False"
"9762","lemos","116263","False"
"9763","sklep","116204","False"
"9764","scign","116182","False"
"9765","neons","116180","False"
"9766","camac","116132","False"
"9767","udocs","116118","False"
"9768","telle","116103","False"
"9769","xsize","116056","False"
"9770","deben","115980","False"
"9771","kempe","115935","False"
"9772","enshs","115925","False"
"9773","dubna","115918","False"
"9774","estan","115912","False"
"9775","kooga","115903","False"
"9776","cisti","115899","False"
"9777","hksar","115898","False"
"9778","refco","115893","False"
"9779","nanna","115892","False"
"9780","rheem","115756","False"
"9781","greif","115707","False"
"9782","vitex","115668","False"
"9783","foust","115654","False"
"9784","ipcop","115646","False"
"9785","annas","115640","False"
"9786","yhaoo","115629","False"
"9787","mafic","115622","False"
"9788","manns","115551","False"
"9789","vanna","115502","False"
"9790","tovar","115487","False"
"9791","njdep","115465","False"
"9792","bache","115458","False"
"9793","tnrcc","115441","False"
"9794","haply","115439","False"
"9795","bisou","115424","False"
"9796","scowl","115386","True"
"9797","leics","115359","False"
"9798","deuel","115341","False"
"9799","sould","115327","False"
"9800","neked","115322","False"
"9801","ruane","115290","False"
"9802","suess","115269","False"
"9803","vande","115263","False"
"9804","statt","115231","False"
"9805","ciena","115178","False"
"9806","ering","115156","False"
"9807","pompe","115142","False"
"9808","olika","115140","False"
"9809","belch","115135","True"
"9810","jamma","115131","False"
"9811","limey","115046","False"
"9812","healt","115003","False"
"9813","kener","114988","False"
"9814","liger","114950","False"
"9815","mdpro","114895","False"
"9816","axkit","114864","False"
"9817","winco","114825","False"
"9818","weipa","114814","False"
"9819","lungo","114797","False"
"9820","matto","114793","False"
"9821","seema","114785","False"
"9822","ifpri","114782","False"
"9823","korda","114769","False"
"9824","poids","114765","False"
"9825","sshrc","114760","False"
"9826","sidhe","114733","False"
"9827","phred","114699","False"
"9828","ified","114681","False"
"9829","jayna","114680","False"
"9830","feira","114622","False"
"9831","ohmic","114621","False"
"9832","haran","114612","False"
"9833","donzi","114539","False"
"9834","beate","114510","False"
"9835","enced","114510","False"
"9836","choon","114436","False"
"9837","dices","114430","False"
"9838","bilde","114429","False"
"9839","pitta","114398","False"
"9840","baier","114381","False"
"9841","ecchi","114370","False"
"9842","porth","114302","False"
"9843","minne","114276","False"
"9844","shive","114265","False"
"9845","ulike","114249","False"
"9846","bowne","114221","False"
"9847","raghu","114218","False"
"9848","assen","114204","False"
"9849","mccaw","114190","False"
"9850","apgar","114178","False"
"9851","makai","114098","False"
"9852","klara","114095","False"
"9853","trunc","114082","False"
"9854","radia","114079","False"
"9855","dines","114059","False"
"9856","whizz","114054","False"
"9857","tomie","114010","False"
"9858","noahs","114009","False"
"9859","dvmrp","114005","False"
"9860","capon","113985","False"
"9861","maggs","113889","False"
"9862","mofos","113875","False"
"9863","awana","113870","False"
"9864","anaya","113854","False"
"9865","droga","113848","False"
"9866","yonah","113820","False"
"9867","havok","113817","False"
"9868","ascom","113774","False"
"9869","gekko","113774","False"
"9870","afire","113772","True"
"9871","sowed","113771","False"
"9872","himes","113753","False"
"9873","parsi","113705","False"
"9874","jafar","113695","False"
"9875","wrenn","113687","False"
"9876","nited","113661","False"
"9877","stasi","113661","False"
"9878","mtune","113628","False"
"9879","iesaf","113626","False"
"9880","mumba","113620","False"
"9881","rutan","113605","False"
"9882","gloat","113594","True"
"9883","decss","113587","False"
"9884","krogh","113568","False"
"9885","scapa","113533","False"
"9886","daegu","113526","False"
"9887","garou","113516","False"
"9888","hoyts","113505","False"
"9889","hoole","113487","False"
"9890","incom","113432","False"
"9891","wyler","113418","False"
"9892","bertl","113405","False"
"9893","canad","113388","False"
"9894","lowey","113370","False"
"9895","bruck","113355","False"
"9896","almay","113331","False"
"9897","csulb","113291","False"
"9898","firme","113282","False"
"9899","saens","113276","False"
"9900","sesam","113274","False"
"9901","peper","113265","False"
"9902","diald","113240","False"
"9903","joram","113213","False"
"9904","thuja","113212","False"
"9905","hasse","113183","False"
"9906","tarte","113182","False"
"9907","tames","113169","False"
"9908","jeder","113148","False"
"9909","nites","113148","False"
"9910","smbus","113129","False"
"9911","noten","113123","False"
"9912","aubry","113051","False"
"9913","putra","113034","False"
"9914","nobuo","113027","False"
"9915","duell","112992","False"
"9916","squib","112968","True"
"9917","gowan","112945","False"
"9918","nimda","112933","False"
