"word","wordle_valid"
"gekko","False"
"gelds","True"
"gelee","True"
"gelid","True"
"gelly","True"
"gelts","True"
"gemel","True"
"gemma","True"
"gemmy","True"
"gemot","True"
"gemse","False"
"gemul","False"
"genae","False"
"genal","True"
"genep","False"
"genes","True"
"genet","True"
"genic","True"
"genie","True"
"genii","True"
"genin","False"
"genio","False"
"genip","True"
"genit","False"
"genny","True"
"genoa","True"
"genom","True"
"genos","False"
"genre","True"
"genro","True"
"gents","True"
"genty","True"
"genua","True"
"genus","True"
"genys","False"
"geode","True"
"geoff","False"
"geoid","True"
"geoty","False"
"gerah","True"
"gerbe","True"
"gerbo","False"
"gerim","False"
"gerip","False"
"germs","True"
"germy","True"
"gesan","False"
"gesso","True"
"geste","True"
"gests","True"
"getae","False"
"getah","False"
"getas","True"
"getfd","False"
"getic","False"
"getid","False"
"getup","True"
"geums","True"
"geyan","True"
"ghain","False"
"ghana","False"
"ghast","True"
"ghats","True"
"ghaut","True"
"ghazi","True"
"ghbor","False"
"ghees","True"
"ghent","False"
"ghess","False"
"ghole","False"
"ghoom","False"
"ghost","True"
"ghoul","True"
"ghyll","True"
"giant","True"
"gibbi","False"
"gibby","False"
"gibed","True"
"gibel","True"
"giber","True"
"gibes","True"
"gibli","True"
"gibus","True"
"giddy","True"
"gifts","True"
"gigas","True"
"gigge","False"
"gighe","True"
"gigot","True"
"gigue","True"
"giher","False"
"gilds","True"
"giles","False"
"gilet","True"
"gilia","False"
"gilim","False"
"gills","True"
"gilly","True"
"gilpy","True"
"gilse","False"
"gilts","True"
"gilty","False"
"gimel","True"
"gimme","True"
"gimps","True"
"gimpy","True"
"ginep","False"
"ginks","True"
"ginny","True"
"ginzo","True"
"gipon","True"
"gippo","True"
"gippy","True"
"gipsy","True"
"girba","False"
"girds","True"
"girja","False"
"girls","True"
"girly","True"
"girns","True"
"girny","False"
"giron","True"
"giros","True"
"girse","False"
"girsh","True"
"girth","True"
"girts","True"
"gisel","False"
"gisla","False"
"gismo","True"
"gists","True"
"gitim","False"
"giust","True"
"given","True"
"giver","True"
"gives","True"
"givey","False"
"givin","False"
"gizmo","True"
"glace","True"
"glack","False"
"glade","True"
"glads","True"
"glady","True"
"glaga","False"
"glaik","True"
"glair","True"
"glaky","False"
"glali","False"
"gland","True"
"glans","True"
"glare","True"
"glary","True"
"glass","True"
"glaum","True"
"glaur","True"
"glaux","False"
"glave","False"
"glaze","True"
"glazy","True"
"glead","False"
"gleam","True"
"glean","True"
"gleba","True"
"glebe","True"
"gleby","True"
"glede","True"
"gleds","True"
"gledy","False"
"gleed","True"
"gleek","True"
"gleen","False"
"glees","True"
"gleet","True"
"gleir","False"
"gleit","False"
"glene","False"
"glenn","False"
"glens","True"
"glent","True"
"gleys","True"
"glial","True"
"glick","False"
"glide","True"
"gliff","True"
"glike","True"
"glime","True"
"glims","True"
"glink","False"
"glint","True"
"glisk","True"
"gliss","False"
"glist","False"
"gloam","True"
"gloat","True"
"globe","True"
"globs","True"
"globy","True"
"gloea","False"
"glogg","True"
"glome","False"
"glomi","False"
"gloms","True"
"glood","False"
"gloom","True"
"glops","True"
"glore","False"
"glory","True"
"gloss","True"
"glost","True"
"glout","True"
"glove","True"
"glows","True"
"gloze","True"
"gluck","False"
"glued","True"
"gluer","True"
"glues","True"
"gluey","True"
"gluma","False"
"glume","True"
"glump","False"
"gluon","True"
"gluts","True"
"glynn","False"
"glyph","True"
"gnarl","True"
"gnarr","True"
"gnars","True"
"gnash","True"
"gnast","False"
"gnats","True"
"gnawn","True"
"gnaws","True"
"gnide","False"
"gnoff","False"
"gnome","True"
"goads","True"
"goala","False"
"goals","True"
"goats","True"
"goaty","True"
"goave","False"
"goban","True"
"gobbe","False"
"gobby","True"
"gobet","False"
"gobia","False"
"gobio","False"
"gobos","True"
"godet","True"
"godly","True"
"goers","True"
"goety","True"
"gofer","True"
"gogga","True"
"gogos","True"
"going","True"
"goldi","False"
"golds","True"
"goldy","True"
"golee","False"
"golem","True"
"goles","True"
"golet","False"
"golfs","True"
"golgi","False"
"golly","True"
"goloe","False"
"golpe","True"
"gombo","True"
"gomer","True"
"gonad","True"
"gonal","False"
"gondi","False"
"goner","True"
"goney","False"
"gongs","True"
"gonia","True"
"gonid","False"
"gonif","True"
"gonna","True"
"gonne","False"
"gonof","True"
"gonys","True"
"gonzo","True"
"goods","True"
"goody","True"
"gooey","True"
"goofs","True"
"goofy","True"
"gooks","False"
"gooky","True"
"gools","True"
"gooma","False"
"goons","True"
"goony","True"
"goops","True"
"goopy","True"
"goose","True"
"goosy","True"
"gopak","True"
"goral","True"
"goran","False"
"gorce","False"
"gored","True"
"gorer","False"
"gores","True"
"gorge","True"
"goric","False"
"gorki","False"
"gorra","False"
"gorry","False"
"gorse","True"
"gorst","False"
"gorsy","True"
"gossy","False"
"gotch","True"
"goter","False"
"gotha","False"
"goths","True"
"gotos","False"
"gotra","False"
"gotta","True"
"gouda","False"
"goudy","False"
"gouge","True"
"goumi","False"
"goura","True"
"gourd","True"
"goury","False"
"gouts","True"
"gouty","True"
"gowan","True"
"gowds","True"
"gowdy","False"
"gowks","True"
"gowns","True"
"goxes","True"
"goyim","True"
"goyin","False"
"goyle","True"
"graal","True"
"grabs","True"
"grace","True"
"gracy","False"
"grade","True"
"grads","True"
"graff","True"
"graft","True"
"grail","True"
"grain","True"
"graip","True"
"grama","True"
"grame","True"
"gramp","True"
"grams","True"
"gramy","False"
"grana","True"
"grand","True"
"grane","False"
"grank","False"
"grano","False"
"grant","True"
"grape","True"
"graph","True"
"grapy","True"
"grasp","True"
"grass","True"
"grata","False"
"grate","True"
"grave","True"
"gravy","True"
"grays","True"
"graze","True"
"great","True"
"grebe","True"
"grebo","True"
"grece","True"
"greco","False"
"greed","True"
"greek","True"
"green","True"
"grees","True"
"greet","True"
"grege","True"
"gregg","False"
"grego","True"
"grein","True"
"greit","False"
"grene","False"
"greta","False"
"grete","False"
"grewt","False"
"greys","True"
"grice","True"
"gride","True"
"grids","True"
"grief","True"
"griff","True"
"grift","True"
"grigs","True"
"grike","True"
"grill","True"
"grime","True"
"grimm","False"
"grimp","False"
"grimy","True"
"grind","True"
"grins","True"
"grint","False"
"griot","True"
"gripe","True"
"griph","False"
"grips","True"
"gript","True"
"gripy","True"
"grise","True"
"grist","True"
"grith","True"
"grits","True"
"groan","True"
"groat","True"
"groff","False"
"grogs","True"
"groin","True"
"groma","True"
"grond","False"
"gront","False"
"groof","True"
"groom","True"
"groop","False"
"groot","False"
"groow","False"
"grope","True"
"gross","True"
"grosz","True"
"grote","False"
"grots","True"
"grouf","True"
"group","True"
"grout","True"
"grove","True"
"grovy","True"
"growl","True"
"grown","True"
"grows","True"
"grubs","True"
"gruel","True"
"grues","True"
"gruff","True"
"gruft","False"
"gruis","False"
"grume","True"
"grump","True"
"grunt","True"
"grush","False"
"gruss","False"
"gruys","False"
"gryde","True"
"grype","True"
"gryph","False"
"gteau","False"
"guaba","False"
"guaco","True"
"guaka","False"
"guama","False"
"guana","True"
"guano","True"
"guans","True"
"guara","False"
"guard","True"
"guars","True"
"guary","False"
"guasa","False"
"guato","False"
"guava","True"
"guaza","False"
"gubat","False"
"gubbo","False"
"gucki","False"
"gucks","True"
"gudes","True"
"gudge","False"
"gudok","False"
"guelf","False"
"guess","True"
"guest","True"
"guffs","True"
"guffy","False"
"gugal","False"
"guiac","False"
"guiba","False"
"guide","True"
"guido","False"
"guids","True"
"guige","False"
"guijo","False"
"guild","True"
"guile","True"
"guilt","True"
"guily","False"
"guiro","True"
"guise","True"
"gujar","False"
"gulae","False"
"gular","True"
"gulas","True"
"gulch","True"
"gules","True"
"gulfs","True"
"gulfy","True"
"gulix","False"
"gulls","True"
"gully","True"
"gulph","True"
"gulps","True"
"gulpy","True"
"gumbo","True"
"gumby","False"
"gumly","False"
"gumma","True"
"gummy","True"
"gunda","False"
"gundi","False"
"gundy","True"
"gunge","True"
"gunja","False"
"gunks","True"
"gunky","True"
"gunne","False"
"gunny","True"
"guppy","True"
"guran","False"
"gurdy","True"
"gurge","True"
"guric","False"
"gurle","False"
"gurly","True"
"gurry","True"
"gursh","True"
"gurts","False"
"gurus","True"
"guser","False"
"gushy","True"
"gusla","True"
"gusle","True"
"gussy","True"
"gusto","True"
"gusts","True"
"gusty","True"
"gutsy","True"
"gutta","True"
"gutte","False"
"gutti","False"
"gutty","True"
"guyed","True"
"guyer","False"
"guyot","True"
"guzul","False"
"gweed","False"
"gwely","False"
"gwine","True"
"gybed","True"
"gybes","True"
"gyges","False"
"gygis","False"
"gymel","False"
"gynic","False"
"gyppo","True"
"gypsy","True"
"gyral","True"
"gyred","True"
"gyres","True"
"gyric","False"
"gyron","True"
"gyros","True"
"gyrus","True"
"gyved","True"
"gyves","True"
"haafs","True"
"haars","True"
"habab","False"
"habbe","False"
"habet","False"
"habit","True"
"hable","True"
"habub","False"
"habus","True"
"hacek","True"
"hache","False"
"hacht","False"
"hacks","True"
"hacky","False"
"hadal","True"
"haddo","False"
"haded","True"
"hades","True"
"hadit","False"
"hadji","True"
"hadnt","False"
"hadst","True"
"haems","True"
"haets","True"
"hafis","False"
"hafiz","True"
"hafts","True"
"hagar","False"
"haggy","False"
"hagia","False"
"hague","False"
"haick","True"
"haida","False"
"haika","True"
"haikh","False"
"haiks","True"
"haiku","True"
"hails","True"
"haily","True"
"haine","False"
"haire","False"
"hairs","True"
"hairy","True"
"haiti","False"
"hajes","True"
"hajib","False"
"hajis","True"
"hajji","True"
"hakam","True"
"hakea","True"
"hakes","True"
"hakim","True"
"hakka","False"
"halal","True"
"halas","False"
"halch","False"
"haldu","False"
"haled","True"
"haler","True"
"hales","True"
"halfa","True"
"halfy","False"
"halid","True"
"halke","False"
"hallo","True"
"halls","True"
"halma","True"
"halms","True"
"haloa","False"
"halos","True"
"halse","True"
"halte","False"
"halts","True"
"halva","True"
"halve","True"
"halwe","False"
"hamal","True"
"haman","False"
"hamel","False"
"hames","True"
"hamli","False"
"hammy","True"
"hamsa","False"
"hamus","False"
"hamza","True"
"hanap","True"
"hance","True"
"hanch","True"
"hands","True"
"handy","True"
"hange","False"
"hangs","True"
"hanif","False"
"hanks","True"
"hankt","False"
"hanky","True"
"hanna","False"
"hanoi","False"
"hansa","True"
"hanse","True"
"hants","True"
"haole","True"
"haoma","True"
"haori","False"
"hapax","True"
"haply","True"
"happy","True"
"haram","True"
"haras","False"
"harbi","False"
"hards","True"
"hardy","True"
"hared","True"
"harem","True"
"hares","True"
"harim","True"
"harka","False"
"harks","True"
"harle","False"
"harls","True"
"harms","True"
"harns","True"
"harpa","False"
"harps","True"
"harpy","True"
"harre","False"
"harry","True"
"harsh","True"
"harst","False"
"harts","True"
"hasan","False"
"hasht","False"
"hashy","True"
"hasid","False"
"hasky","False"
"hasnt","False"
"hasps","True"
"hasta","True"
"haste","True"
"hasty","True"
"hatch","True"
"hated","True"
"hatel","False"
"hater","True"
"hates","True"
"hathi","False"
"hatte","False"
"hatti","False"
"hatty","False"
"haugh","True"
"hauld","True"
"haulm","True"
"hauls","True"
"hault","True"
"haunt","True"
"hausa","False"
"hause","True"
"haust","False"
"haute","True"
"havel","False"
"haven","True"
"haver","True"
"haves","True"
"havoc","True"
"hawed","True"
"hawer","False"
"hawks","True"
"hawky","False"
"hawok","False"
"hawse","True"
"haydn","False"
"hayed","True"
"hayer","True"
"hayes","False"
"hayey","True"
"hayne","False"
"hazan","True"
"hazed","True"
"hazel","True"
"hazen","False"
"hazer","True"
"hazes","True"
"hazle","False"
"hdqrs","False"
"heads","True"
"heady","True"
"heald","True"
"heals","True"
"heaps","True"
"heapy","True"
"heard","True"
"hears","True"
"heart","True"
"heath","True"
"heats","True"
"heave","True"
"heavy","True"
"heazy","False"
"heben","True"
"hecco","False"
"hecht","True"
"hecks","True"
"hecte","False"
"heder","True"
"hedge","True"
"hedgy","True"
"heeds","True"
"heedy","True"
"heels","True"
"heeze","True"
"heezy","False"
"hefts","True"
"hefty","True"
"heiau","False"
"heidi","False"
"heigh","True"
"heild","False"
"heils","True"
"heily","False"
"heinz","False"
"heirs","True"
"heist","True"
"heize","False"
"helas","False"
"helco","False"
"helen","False"
"helge","False"
"helio","True"
"helix","True"
"hello","True"
"hells","True"
"helly","False"
"helms","True"
"heloe","False"
"helot","True"
"helps","True"
"helve","True"
"hemad","False"
"hemal","True"
"heman","False"
"hemen","False"
"hemes","True"
"hemic","True"
"hemin","True"
"hemol","False"
"hemps","True"
"hempy","True"
"henad","False"
"hence","True"
"hendy","False"
"henen","False"
"henge","True"
"henna","True"
"henny","True"
"henry","True"
"hents","True"
"hepar","True"
"herat","False"
"herba","False"
"herbs","True"
"herby","True"
"herds","True"
"herem","False"
"heres","True"
"herls","True"
"herma","True"
"hermi","False"
"hermo","False"
"herms","True"
"herne","False"
"herns","True"
"heron","True"
"heros","True"
"herry","True"
"herse","True"
"hertz","True"
"herve","False"
"hests","True"
"heths","True"
"hetty","False"
"heuau","False"
"heuch","True"
"heugh","True"
"hevea","True"
"heved","False"
"hewed","True"
"hewel","False"
"hewer","True"
"hewgh","True"
"hexad","True"
"hexed","True"
"hexer","True"
"hexes","True"
"hexis","False"
"hexyl","True"
"heygh","False"
"hiant","True"
"hiate","False"
"hibla","False"
"hicht","False"
"hichu","False"
"hicks","True"
"hicky","False"
"hided","True"
"hidel","False"
"hider","True"
"hides","True"
"hield","False"
"hiems","True"
"hienz","False"
"hiera","False"
"highs","True"
"hight","True"
"higra","False"
"hijra","True"
"hiked","True"
"hiker","True"
"hikes","True"
"hilar","True"
"hilch","True"
"hilda","False"
"hillo","True"
"hills","True"
"hilly","True"
"hilsa","False"
"hilts","True"
"hilum","True"
"hilus","True"
"himne","False"
"hinau","True"
"hinch","False"
"hindi","False"
"hinds","True"
"hindu","False"
"hiney","False"
"hinge","True"
"hinny","True"
"hints","True"
"hiper","False"
"hipmi","False"
"hippa","False"
"hippi","False"
"hippo","True"
"hippy","True"
"hiram","False"
"hired","True"
"hiren","False"
"hirer","True"
"hires","True"
"hirse","False"
"hirst","False"
"hisis","False"
"hispa","False"
"hissy","True"
"hists","True"
"hitch","True"
"hithe","True"
"hived","True"
"hiver","True"
"hives","True"
"hoagy","True"
"hoard","True"
"hoars","True"
"hoary","True"
"hoast","True"
"hobby","True"
"hoboe","False"
"hobos","True"
"hocco","False"
"hocks","True"
"hocky","False"
"hocus","True"
"hodad","True"
"hoddy","False"
"hodge","False"
"hoers","True"
"hogan","True"
"hogen","True"
"hoggs","True"
"hoggy","False"
"hogni","False"
"hoick","True"
"hoise","True"
"hoist","True"
"hokan","False"
"hoked","True"
"hoker","False"
"hokes","True"
"hokey","True"
"hokku","True"
"hokum","True"
"holds","True"
"holed","True"
"holer","False"
"holes","True"
"holey","True"
"holia","False"
"holks","True"
"holla","True"
"hollo","True"
"holly","True"
"holms","True"
"holts","True"
"homam","False"
"homed","True"
"homer","True"
"homes","True"
"homey","True"
"homme","True"
"homos","False"
"honan","True"
"honda","True"
"hondo","False"
"honed","True"
"honer","True"
"hones","True"
"honey","True"
"hongs","True"
"honks","True"
"honky","True"
"honor","True"
"honzo","False"
"hooch","True"
"hoods","True"
"hoody","True"
"hooey","True"
"hoofs","True"
"hoofy","False"
"hooka","True"
"hooks","True"
"hooky","True"
"hooly","True"
"hoops","True"
"hoose","False"
"hoosh","True"
"hoots","True"
"hoove","True"
"hooye","False"
"hopak","True"
"hoped","True"
"hoper","True"
"hopes","True"
"hopis","False"
"hoppo","False"
"hoppy","True"
"horae","False"
"horah","True"
"horal","True"
"horas","True"
"horde","True"
"horim","False"
"horla","False"
"horme","True"
"horns","True"
"horny","True"
"horol","False"
"horry","False"
"horse","True"
"horst","True"
"horsy","True"
"hosea","False"
"hosed","True"
"hosel","True"
"hosen","True"
"hoses","True"
"hosta","True"
"hosts","True"
"hotch","True"
"hotel","True"
"hotly","True"
"hotta","False"
"hough","True"
"hoult","False"
"hound","True"
"houri","True"
"hours","True"
"house","True"
"houss","False"
"housy","False"
"houve","False"
"hovel","True"
"hoven","True"
"hover","True"
"howdy","True"
"howea","False"
"howel","False"
"howes","True"
"howff","True"
"howfs","True"
"howks","True"
"howls","True"
"howso","True"
"hoyle","True"
"hsien","False"
"hsuan","False"
"huaca","False"
"huaco","False"
"huari","False"
"huave","False"
"hubba","False"
"hubby","True"
"hucho","False"
