"word","source","curated_frequency_score","wordle_valid"
"fines","curated+wordle","4","True"
"finis","wordle","","True"
"finks","wordle","","True"
"finny","wordle","","True"
"finos","wordle","","True"
"fiord","wordle","","True"
"fiqhs","wordle","","True"
"fique","wordle","","True"
"fired","curated+wordle","36","True"
"firer","wordle","","True"
"fires","curated+wordle","38","True"
"firie","wordle","","True"
"firks","wordle","","True"
"firms","wordle","","True"
"firns","wordle","","True"
"firry","wordle","","True"
"first","curated+wordle","1177","True"
"firth","wordle","","True"
"fiscs","wordle","","True"
"fishy","wordle","","True"
"fisks","wordle","","True"
"fists","wordle","","True"
"fisty","wordle","","True"
"fitch","wordle","","True"
"fitly","wordle","","True"
"fitna","wordle","","True"
"fitte","wordle","","True"
"fitts","wordle","","True"
"fiver","wordle","","True"
"fives","wordle","","True"
"fixed","curated+wordle","147","True"
"fixer","wordle","","True"
"fixes","wordle","","True"
"fixit","wordle","","True"
"fizzy","wordle","","True"
"fjeld","wordle","","True"
"fjord","wordle","","True"
"flabs","wordle","","True"
"flack","wordle","","True"
"flaff","wordle","","True"
"flags","curated+wordle","8","True"
"flail","curated+wordle","4","True"
"flair","wordle","","True"
"flake","wordle","","True"
"flaks","wordle","","True"
"flaky","wordle","","True"
"flame","curated+wordle","15","True"
"flamm","wordle","","True"
"flams","wordle","","True"
"flamy","wordle","","True"
"flane","wordle","","True"
"flank","curated+wordle","100","True"
"flans","wordle","","True"
"flaps","curated+wordle","8","True"
"flare","wordle","","True"
"flary","wordle","","True"
"flash","curated+wordle","10","True"
"flask","curated+wordle","5","True"
"flats","wordle","","True"
"flava","wordle","","True"
"flawn","wordle","","True"
"flaws","wordle","","True"
"flawy","wordle","","True"
"flaxy","wordle","","True"
"flays","wordle","","True"
"fleam","wordle","","True"
"fleas","curated+wordle","3","True"
"fleck","wordle","","True"
"fleek","wordle","","True"
"fleer","wordle","","True"
"flees","wordle","","True"
"fleet","curated+wordle","24","True"
"flegs","wordle","","True"
"fleme","wordle","","True"
"flesh","curated+wordle","26","True"
"fleur","wordle","","True"
"flews","wordle","","True"
"flexi","wordle","","True"
"flexo","wordle","","True"
"fleys","wordle","","True"
"flick","wordle","","True"
"flics","wordle","","True"
"flied","wordle","","True"
"flier","wordle","","True"
"flies","curated+wordle","8","True"
"flimp","wordle","","True"
"flims","wordle","","True"
"fling","curated+wordle","5","True"
"flint","wordle","","True"
"flips","wordle","","True"
"flirs","wordle","","True"
"flirt","wordle","","True"
"flisk","wordle","","True"
"flite","wordle","","True"
"flits","wordle","","True"
"flitt","wordle","","True"
"float","curated+wordle","6","True"
"flobs","wordle","","True"
"flock","curated+wordle","6","True"
"flocs","wordle","","True"
"floes","wordle","","True"
"flogs","wordle","","True"
"flong","wordle","","True"
"flood","curated+wordle","14","True"
"floor","curated+wordle","106","True"
"flops","wordle","","True"
"flora","curated+wordle","9","True"
"flors","wordle","","True"
"flory","wordle","","True"
"flosh","wordle","","True"
"floss","wordle","","True"
"flota","wordle","","True"
"flote","wordle","","True"
"flour","wordle","","True"
"flout","wordle","","True"
"flown","wordle","","True"
"flows","wordle","","True"
"flubs","wordle","","True"
"flued","wordle","","True"
"flues","wordle","","True"
"fluey","wordle","","True"
"fluff","wordle","","True"
"fluid","curated+wordle","100","True"
"fluke","wordle","","True"
"fluky","wordle","","True"
"flume","wordle","","True"
"flump","wordle","","True"
"flung","curated+wordle","30","True"
"flunk","wordle","","True"
"fluor","wordle","","True"
"flurr","wordle","","True"
"flush","curated+wordle","12","True"
"flute","wordle","","True"
"fluty","wordle","","True"
"fluyt","wordle","","True"
"flyby","wordle","","True"
"flyer","wordle","","True"
"flype","wordle","","True"
"flyte","wordle","","True"
"foals","wordle","","True"
"foams","wordle","","True"
"foamy","wordle","","True"
"focal","wordle","","True"
"focus","curated+wordle","37","True"
"foehn","wordle","","True"
"fogey","wordle","","True"
"foggy","wordle","","True"
"fogie","wordle","","True"
"fogle","wordle","","True"
"fogou","wordle","","True"
"fohns","wordle","","True"
"foids","wordle","","True"
"foils","wordle","","True"
"foins","wordle","","True"
"foist","wordle","","True"
"folds","curated+wordle","15","True"
"foley","wordle","","True"
"folia","wordle","","True"
"folic","wordle","","True"
"folie","wordle","","True"
"folio","wordle","","True"
"folks","wordle","","True"
"folky","wordle","","True"
"folly","wordle","","True"
"fomes","wordle","","True"
"fonda","wordle","","True"
"fonds","wordle","","True"
"fondu","wordle","","True"
"fones","wordle","","True"
"fonly","wordle","","True"
"fonts","wordle","","True"
"foods","curated+wordle","4","True"
"foody","wordle","","True"
"fools","wordle","","True"
"foots","wordle","","True"
"footy","wordle","","True"
"foram","wordle","","True"
"foray","wordle","","True"
"forbs","wordle","","True"
"forby","wordle","","True"
"force","curated+wordle","239","True"
"fordo","wordle","","True"
"fords","wordle","","True"
"forel","wordle","","True"
"fores","wordle","","True"
"forex","wordle","","True"
"forge","curated+wordle","12","True"
"forgo","wordle","","True"
"forks","wordle","","True"
"forky","wordle","","True"
"forme","wordle","","True"
"forms","curated+wordle","255","True"
"forte","wordle","","True"
"forth","curated+wordle","82","True"
"forts","wordle","","True"
"forty","curated+wordle","106","True"
"forum","wordle","","True"
"forza","wordle","","True"
"forze","wordle","","True"
"fossa","wordle","","True"
"fosse","wordle","","True"
"fouat","wordle","","True"
"fouds","wordle","","True"
"fouer","wordle","","True"
"fouet","wordle","","True"
"foule","wordle","","True"
"fouls","wordle","","True"
"found","curated+wordle","549","True"
"fount","wordle","","True"
"fours","wordle","","True"
"fouth","wordle","","True"
"fovea","wordle","","True"
"fowls","wordle","","True"
"fowth","wordle","","True"
"foxed","wordle","","True"
"foxes","wordle","","True"
"foxie","wordle","","True"
"foyer","wordle","","True"
"foyle","wordle","","True"
"foyne","wordle","","True"
"frabs","wordle","","True"
"frack","wordle","","True"
"fract","wordle","","True"
"frags","wordle","","True"
"frail","curated+wordle","6","True"
"fraim","wordle","","True"
"frame","curated+wordle","36","True"
"franc","wordle","","True"
"frank","curated+wordle","31","True"
"frape","wordle","","True"
"fraps","wordle","","True"
"frass","wordle","","True"
"frate","wordle","","True"
"frati","wordle","","True"
"frats","wordle","","True"
"fraud","curated+wordle","15","True"
"fraus","wordle","","True"
"frays","wordle","","True"
"freak","wordle","","True"
"freed","curated+wordle","16","True"
"freer","wordle","","True"
"frees","wordle","","True"
"freet","wordle","","True"
"freit","wordle","","True"
"fremd","wordle","","True"
"frena","wordle","","True"
"freon","wordle","","True"
"frere","wordle","","True"
"fresh","curated+wordle","160","True"
"frets","wordle","","True"
"friar","wordle","","True"
"fribs","wordle","","True"
"fried","wordle","","True"
"frier","wordle","","True"
"fries","wordle","","True"
"frigs","wordle","","True"
"frill","wordle","","True"
"frise","wordle","","True"
"frisk","wordle","","True"
"frist","wordle","","True"
"frith","wordle","","True"
"frits","wordle","","True"
"fritt","wordle","","True"
"fritz","wordle","","True"
"frize","wordle","","True"
"frizz","wordle","","True"
"frock","curated+wordle","13","True"
"froes","wordle","","True"
"frogs","wordle","","True"
"frond","wordle","","True"
"frons","wordle","","True"
"front","curated+wordle","359","True"
"frore","wordle","","True"
"frorn","wordle","","True"
"frory","wordle","","True"
"frosh","wordle","","True"
"frost","wordle","","True"
"froth","wordle","","True"
"frown","wordle","","True"
"frows","wordle","","True"
"frowy","wordle","","True"
"froze","wordle","","True"
"frugs","wordle","","True"
"fruit","wordle","","True"
"frump","wordle","","True"
"frush","wordle","","True"
"frust","wordle","","True"
"fryer","wordle","","True"
"fubar","wordle","","True"
"fubby","wordle","","True"
"fubsy","wordle","","True"
"fucks","wordle","","True"
"fucus","wordle","","True"
"fuddy","wordle","","True"
"fudge","wordle","","True"
"fudgy","wordle","","True"
"fuels","wordle","","True"
"fuero","wordle","","True"
"fuffs","wordle","","True"
"fuffy","wordle","","True"
"fugal","wordle","","True"
"fuggy","wordle","","True"
"fugie","wordle","","True"
"fugio","wordle","","True"
"fugle","wordle","","True"
"fugly","wordle","","True"
"fugue","wordle","","True"
"fugus","wordle","","True"
"fujis","wordle","","True"
"fulls","wordle","","True"
"fully","curated+wordle","69","True"
"fumed","wordle","","True"
"fumer","wordle","","True"
"fumes","wordle","","True"
"fumet","wordle","","True"
"fundi","wordle","","True"
"funds","curated+wordle","27","True"
"fundy","wordle","","True"
"fungi","wordle","","True"
"fungo","wordle","","True"
"fungs","wordle","","True"
"funks","wordle","","True"
"funky","wordle","","True"
"funny","wordle","","True"
"fural","wordle","","True"
"furan","wordle","","True"
"furca","wordle","","True"
"furls","wordle","","True"
"furol","wordle","","True"
"furor","wordle","","True"
"furrs","wordle","","True"
"furry","wordle","","True"
"furth","wordle","","True"
"furze","wordle","","True"
"furzy","wordle","","True"
"fused","curated+wordle","6","True"
"fusee","wordle","","True"
"fusel","wordle","","True"
"fuses","wordle","","True"
"fusil","wordle","","True"
"fusks","wordle","","True"
"fussy","wordle","","True"
"fusts","wordle","","True"
"fusty","wordle","","True"
"futon","wordle","","True"
"fuzed","wordle","","True"
"fuzee","wordle","","True"
"fuzes","wordle","","True"
"fuzil","wordle","","True"
"fuzzy","wordle","","True"
"fyces","wordle","","True"
"fyked","wordle","","True"
"fykes","wordle","","True"
"fyles","wordle","","True"
"fyrds","wordle","","True"
"fytte","wordle","","True"
"gabba","wordle","","True"
"gabby","wordle","","True"
"gable","wordle","","True"
"gaddi","wordle","","True"
"gades","wordle","","True"
"gadge","wordle","","True"
"gadid","wordle","","True"
"gadis","wordle","","True"
"gadje","wordle","","True"
"gadjo","wordle","","True"
"gadso","wordle","","True"
"gaffe","wordle","","True"
"gaffs","wordle","","True"
"gaged","wordle","","True"
"gager","wordle","","True"
"gages","wordle","","True"
"gaids","wordle","","True"
"gaily","curated+wordle","38","True"
"gains","curated+wordle","20","True"
"gairs","wordle","","True"
"gaita","wordle","","True"
"gaits","wordle","","True"
"gaitt","wordle","","True"
"gajos","wordle","","True"
"galah","wordle","","True"
"galas","wordle","","True"
"galax","wordle","","True"
"galea","wordle","","True"
"galed","wordle","","True"
"gales","wordle","","True"
"galls","wordle","","True"
"gally","wordle","","True"
"galop","wordle","","True"
"galut","wordle","","True"
"galvo","wordle","","True"
"gamas","wordle","","True"
"gamay","wordle","","True"
"gamba","wordle","","True"
"gambe","wordle","","True"
"gambo","wordle","","True"
"gambs","wordle","","True"
"gamed","wordle","","True"
"gamer","wordle","","True"
"games","curated+wordle","7","True"
"gamey","wordle","","True"
"gamic","wordle","","True"
"gamin","wordle","","True"
"gamma","wordle","","True"
"gamme","wordle","","True"
"gammy","wordle","","True"
"gamps","wordle","","True"
"gamut","wordle","","True"
"ganch","wordle","","True"
"gandy","wordle","","True"
"ganef","wordle","","True"
"ganev","wordle","","True"
"gangs","wordle","","True"
"ganja","wordle","","True"
"ganof","wordle","","True"
"gants","wordle","","True"
"gaols","wordle","","True"
"gaped","curated+wordle","3","True"
"gaper","wordle","","True"
"gapes","wordle","","True"
"gapos","wordle","","True"
"gappy","wordle","","True"
"garbe","wordle","","True"
"garbo","wordle","","True"
"garbs","wordle","","True"
"garda","wordle","","True"
"gares","wordle","","True"
"garis","wordle","","True"
"garms","wordle","","True"
"garni","wordle","","True"
"garre","wordle","","True"
"garth","wordle","","True"
"garum","wordle","","True"
"gases","curated+wordle","8","True"
"gasps","wordle","","True"
"gaspy","wordle","","True"
"gassy","wordle","","True"
"gasts","wordle","","True"
"gatch","wordle","","True"
"gated","wordle","","True"
"gater","wordle","","True"
"gates","curated+wordle","34","True"
"gaths","wordle","","True"
"gator","wordle","","True"
"gauch","wordle","","True"
"gaucy","wordle","","True"
"gauds","wordle","","True"
"gaudy","wordle","","True"
"gauge","wordle","","True"
"gauje","wordle","","True"
"gault","wordle","","True"
"gaums","wordle","","True"
"gaumy","wordle","","True"
"gaunt","curated+wordle","5","True"
"gaups","wordle","","True"
"gaurs","wordle","","True"
"gauss","wordle","","True"
"gauze","curated+wordle","70","True"
"gauzy","wordle","","True"
"gavel","wordle","","True"
"gavot","wordle","","True"
"gawcy","wordle","","True"
"gawds","wordle","","True"
"gawks","wordle","","True"
"gawky","wordle","","True"
"gawps","wordle","","True"
"gawsy","wordle","","True"
"gayal","wordle","","True"
"gayer","wordle","","True"
"gayly","wordle","","True"
"gazal","wordle","","True"
"gazar","wordle","","True"
"gazed","curated+wordle","94","True"
"gazer","wordle","","True"
"gazes","wordle","","True"
"gazon","wordle","","True"
"gazoo","wordle","","True"
"geals","wordle","","True"
"geans","wordle","","True"
"geare","wordle","","True"
"gears","wordle","","True"
"geats","wordle","","True"
"gebur","wordle","","True"
"gecko","wordle","","True"
"gecks","wordle","","True"
"geeks","wordle","","True"
"geeky","wordle","","True"
"geeps","wordle","","True"
"geese","curated+wordle","18","True"
"geest","wordle","","True"
"geist","wordle","","True"
"geits","wordle","","True"
"gelds","wordle","","True"
"gelee","wordle","","True"
"gelid","wordle","","True"
"gelly","wordle","","True"
"gelts","wordle","","True"
"gemel","wordle","","True"
"gemma","wordle","","True"
"gemmy","wordle","","True"
"gemot","wordle","","True"
"genal","wordle","","True"
"genas","wordle","","True"
"genes","wordle","","True"
"genet","wordle","","True"
"genic","wordle","","True"
"genie","wordle","","True"
"genii","wordle","","True"
"genip","wordle","","True"
"genny","wordle","","True"
"genoa","wordle","","True"
"genom","wordle","","True"
"genre","wordle","","True"
"genro","wordle","","True"
"gents","wordle","","True"
"genty","wordle","","True"
"genua","wordle","","True"
"genus","wordle","","True"
"geode","wordle","","True"
"geoid","wordle","","True"
"gerah","wordle","","True"
"gerbe","wordle","","True"
"geres","wordle","","True"
"gerle","wordle","","True"
"germs","wordle","","True"
"germy","wordle","","True"
"gerne","wordle","","True"
